"Taxa","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"IS20166.C1AB3ACXX.7.250137643",12,0,80,20,0,NA,NA,NA,NA,NA,NA,277.555389404297,221.939956665039,211.230209350586,221.525436401367,2093,751,NA,NA,1856,150,1569,1913,473,108,200,100,-0.0904019996523857,8
"IS20173.C1AB3ACXX.7.250137644",12,0,80,20,0,NA,NA,NA,NA,NA,NA,287.584167480469,227.17919921875,219.560852050781,225.466567993164,2093,751,NA,NA,1856,150,1569,1913,473,108,200,100,-0.0720970034599304,7
"IS20187.C1AB3ACXX.7.250137645",8,0,20,80,0,NA,NA,NA,NA,NA,NA,322.654998779297,260.284118652344,255.876510620117,260.329895019531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0984840020537376,9
"IS20216.C1AB3ACXX.7.250137646",12,0,80,20,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,431.487823486328,257.408966064453,251.81086730957,254.987731933594,2093,751,NA,NA,1856,150,1569,1913,473,108,200,100,-0.138989999890327,16
"IS20225.C1AB3ACXX.7.250137647",12,0,100,0,0,NA,NA,NA,NA,NA,NA,145.283996582031,121.917190551758,123.399299621582,123.455764770508,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.181009992957115,17
"IS20230.C1AB3ACXX.7.250137648",12,0,100,0,0,NA,NA,NA,NA,NA,NA,382.076538085938,295.508605957031,308.119506835938,300.321868896484,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.167870000004768,10
"IS20234.C1AB3ACXX.7.250137649",8,0,20,80,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,422.054626464844,294.995391845703,301.787048339844,296.806518554688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.145260006189346,12
"IS20243.C1AB3ACXX.7.250137650",12,0,80,20,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,313.436370849609,247.164443969727,247.371017456055,250.412261962891,2093,751,NA,NA,1856,150,1569,1913,473,108,200,100,-0.128670006990433,12
"IS20250.C1AB3ACXX.7.250137651",12,0,100,0,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,392.832061767578,306.143890380859,309.809844970703,313.111175537109,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.102569997310638,7
"IS20261.C1AB3ACXX.7.250137652",12,0,100,0,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,242.677917480469,188.755615234375,178.249725341797,184.563522338867,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.0795790031552315,7
"IS20300.C1AB3ACXX.7.250137653",12,0,100,0,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,315.256805419922,255.112014770508,247.924545288086,253.582290649414,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.0681189969182014,6
"IS20307.C1AB3ACXX.7.250137654",12,0,100,0,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,335.182159423828,270.018890380859,265.116333007812,272.148315429688,1991,655,NA,NA,2225,132,1182,1610,508,41,300,100,-0.187979996204376,7
"IS20314.C1AB3ACXX.7.250137655",12,0,100,0,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,362.057830810547,247.780166625977,253.336975097656,257.990234375,2247,909,0,44,5791,428,1805,1450,412,287,200,300,-0.111450001597404,8
"IS20328.C1AB3ACXX.7.250137656",12,0,100,0,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,401.128295898438,287.275695800781,294.425048828125,297.697387695312,2247,909,0,44,5791,428,1805,1450,412,287,200,300,-0.218439996242523,15
"IS20345.C1AB3ACXX.7.250137657",12,0,100,0,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,275.500427246094,207.935089111328,200.268402099609,208.269134521484,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.147410005331039,4
"IS20348.C1AB3ACXX.7.250137658",12,0,100,0,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,337.354064941406,273.555908203125,275.3701171875,276.003051757812,2113,731,NA,NA,2225,132,1088,1602,508,41,200,100,-0.258190006017685,9
"IS20363.C1AB3ACXX.7.250137659",12,0,100,0,0,1323.80529785156,142.795227050781,201.581481933594,285.599090576172,69.8586807250977,623.970825195312,371.088500976562,312.845397949219,320.239624023438,321.548217773438,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.130740001797676,7
"IS20364.C1AB3ACXX.7.250137660",12,0,100,0,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,404.215179443359,338.294952392578,344.762969970703,343.159240722656,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.147729992866516,7
"IS20378.C1AB3ACXX.7.250137661",12,0,100,0,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,405.813659667969,340.025207519531,348.866058349609,349.207458496094,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.166309997439384,10
"IS20398.C1AB3ACXX.7.250137662",12,0,100,0,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,304.857177734375,243.142654418945,237.114974975586,243.297256469727,2252,831,NA,NA,2077,139,1168,1716,494,68,200,100,-0.173610001802444,15
"IS20441.C1AB3ACXX.7.250137663",12,0,100,0,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,385.393646240234,278.490234375,275.739929199219,283.056549072266,1991,655,NA,NA,2225,132,1182,1610,508,41,300,100,-0.234940007328987,20
"IS20448.C1AB3ACXX.7.250137664",11,0,60,40,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,287.245788574219,228.556884765625,229.767822265625,232.870559692383,1954,595,NA,NA,1851,115,1335,1808,511,73,300,200,0.0218330007046461,4
"IS20450.C1AB3ACXX.7.250137665",12,0,100,0,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,309.262359619141,240.601821899414,241.50358581543,244.476364135742,1991,655,NA,NA,2225,132,1182,1610,508,41,300,100,-0.205219998955727,7
"IS20452.C1AB3ACXX.7.250137666",12,0,100,0,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,257.930084228516,208.637344360352,200.323089599609,208.439926147461,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.142869994044304,7
"IS20460.C1AB3ACXX.7.250137667",12,0,100,0,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,311.698883056641,244.618743896484,242.997192382812,246.172378540039,2252,831,NA,NA,2077,139,1168,1716,494,68,200,100,-0.233030006289482,12
"IS20463.C1AB3ACXX.7.250137668",12,0,100,0,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,279.119567871094,234.69401550293,229.602874755859,235.89306640625,2113,731,NA,NA,2225,132,1088,1602,508,41,200,100,-0.18622000515461,4
"IS20488.C1AB3ACXX.7.250137669",12,0,100,0,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,373.020782470703,324.58056640625,333.94287109375,329.997467041016,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.175479993224144,9
"IS20490.C1AB3ACXX.7.250137670",12,0,100,0,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,365.752075195312,328.6669921875,339.076873779297,339.486785888672,1991,655,NA,NA,2225,132,1182,1610,508,41,300,100,-0.335260003805161,14
"IS20492.C1AB3ACXX.7.250137671",12,0,100,0,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,349.020355224609,302.786315917969,306.302124023438,308.701629638672,1991,655,NA,NA,2225,132,1182,1610,508,41,300,100,-0.117020003497601,14
"IS20497.C1AB3ACXX.7.250137672",12,0,100,0,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,362.115966796875,312.926879882812,327.528839111328,322.458312988281,1991,655,NA,NA,2225,132,1182,1610,508,41,300,100,-0.116800002753735,17
"IS20498.C1AB3ACXX.7.250137673",12,0,100,0,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,320.349700927734,276.775177001953,284.107849121094,280.331909179688,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.158219993114471,12
"IS20905.C1AB3ACXX.7.250137674",5,70,0,30,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,430.115600585938,385.260894775391,405.039825439453,390.9716796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176190003752708,23
"IS21015.C1AB3ACXX.7.250137675",8,0,0,90,10,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,604.21142578125,475.822723388672,517.90869140625,486.551300048828,600,132,200,0,1297,152,2992,3381,NA,NA,600,300,-0.425559997558594,27
"IS21055.C1AB3ACXX.7.250137676",2,0,10,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,537.988891601562,413.213775634766,460.990936279297,437.234771728516,200,33,NA,100,NA,NA,4450,5584,NA,NA,400,200,NA,23
"IS21083.MRG.4.250047501",1,10,0,0,90,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,571.561950683594,456.677856445312,495.683685302734,476.849151611328,266,72,NA,100,NA,NA,4505,6169,NA,NA,400,200,NA,24
"IS21124.628NVAAXX.5.250006955",8,0,20,80,0,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,466.525329589844,409.096282958984,411.992706298828,408.958251953125,617,103,NA,NA,1419,635,2900,2846,935,NA,600,400,-0.392369985580444,34
"IS21126.70MUKAAXX.2.250006025",9,40,10,50,0,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,466.525329589844,409.096282958984,411.992706298828,408.958251953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.372449994087219,28
"IS21139.C1AB3ACXX.7.250137677",5,50,10,10,30,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,681.891479492188,589.022033691406,640.724060058594,622.304809570312,175,53,NA,NA,NA,NA,7132,8653,NA,NA,NA,NA,NA,29
"IS21155.C1AB3ACXX.7.250137678",1,10,0,10,80,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,638.498046875,489.401824951172,548.175170898438,504.286895751953,303,68,NA,100,NA,NA,4346,5791,NA,NA,400,200,NA,24
"IS21160.C1AB3ACXX.7.250137679",8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,502.652191162109,451.245178222656,462.495727539062,465.668426513672,1562,200,1000,NA,730,66,2137,2616,523,171,400,200,-0.117799997329712,27
"IS21169.C1AB3ACXX.7.250137680",9,0,50,50,0,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,593.04345703125,485.976348876953,531.960876464844,498.01904296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"IS21186.C1AB3ACXX.7.250137681",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1734,603,NA,NA,2194,187,1624,2368,586,41,300,100,-0.220339998602867,24
"IS21309.C1AB3ACXX.7.250137682",9,0,50,50,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,399.435119628906,355.609680175781,369.795349121094,370.666259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117880001664162,23
"IS21310.C1AB3ACXX.7.250137683",8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,502.652191162109,451.245178222656,462.495727539062,465.668426513672,1562,200,1000,NA,730,66,2137,2616,523,171,400,200,-0.0867149978876114,26
"IS21323.C1AB3ACXX.7.250137684",8,0,0,90,10,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,608.768127441406,472.104858398438,521.808776855469,482.773010253906,1562,200,1000,NA,730,66,2137,2616,523,171,400,200,-0.349139988422394,23
"IS21328.C1AB3ACXX.7.250137685",12,0,80,20,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,480.8232421875,425.232147216797,441.101898193359,426.456573486328,1135,123,NA,NA,NA,NA,1838,1669,NA,NA,600,400,NA,29
"IS21343.C1AB3ACXX.7.250137686",9,0,30,70,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,563.849365234375,417.095123291016,478.454956054688,433.858581542969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"IS21347.C1AB3ACXX.7.250137687",9,0,30,70,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,541.304565429688,457.105712890625,481.755035400391,467.092529296875,412,150,61,0,1069,167,3433,3839,475,43,700,400,-0.521570026874542,30
"IS21401.70MUKAAXX.2.250006035",1,10,0,10,80,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,336.895721435547,284.4873046875,302.828460693359,298.402069091797,257,64,NA,100,NA,NA,4687,5938,NA,NA,400,200,-0.00934910029172897,23
"IS21403.C1AB3ACXX.7.250137688",1,10,0,10,80,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,381.161376953125,325.379669189453,352.386993408203,345.297332763672,257,64,NA,100,NA,NA,4687,5938,NA,NA,400,200,-0.0118610002100468,23
"IS21425.70MUKAAXX.2.250006057",8,0,0,100,0,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,408.457580566406,358.224151611328,367.043090820312,372.407409667969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"IS21464.C1AB3ACXX.7.250137689",8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,308.192596435547,248.795593261719,260.233764648438,260.779632568359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.255959987640381,27
"IS21512.MRG.4.250047502",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,399.610412597656,379.470947265625,386.213562011719,392.585998535156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.161160007119179,30
"IS21521.C1AB3ACXX.7.250137690",8,0,0,100,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,368.940643310547,300.36572265625,308.725769042969,309.818817138672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.182089999318123,24
"IS21522.C1AB3ACXX.7.250137691",8,0,0,100,0,69,4.28136968612671,14.010890007019,40.8995475769043,9.18370056152344,0.62448650598526,437.292053222656,365.157318115234,377.314971923828,377.660888671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.145050004124641,26
"IS21535.C1AB3ACXX.7.250137692",8,0,0,100,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,513.344055175781,432.258270263672,454.204986572266,448.403778076172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.102109998464584,25
"IS21545.C1AB3ACXX.7.250137693",2,10,0,20,70,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,325.982940673828,293.658538818359,309.420471191406,306.839294433594,508,132,NA,100,NA,NA,4495,5091,NA,NA,500,200,0.047375001013279,24
"IS21546.C1AB3ACXX.7.250137694",1,0,0,20,80,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,460.188385009766,401.381469726562,426.040863037109,420.075592041016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"IS21557.C1AB3ACXX.7.250137695",1,0,0,0,100,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,350.243377685547,316.468170166016,318.755950927734,325.267333984375,124,26,NA,200,NA,NA,4852,6292,NA,NA,400,100,-0.133289992809296,24
"IS2156.628P7AAXX.7.250007017",12,0,100,0,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,504.534942626953,351.965881347656,357.184875488281,354.1416015625,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.250519990921021,17
"IS21565.C1AB3ACXX.7.250137696",2,10,0,20,70,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,585.831787109375,400.2744140625,505.735107421875,438.448120117188,256,58,NA,100,NA,NA,4875,5672,NA,NA,400,200,-0.0702600032091141,23
"IS21583.C1AB3ACXX.7.250137697",8,0,0,100,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,496.011291503906,421.591339111328,442.681396484375,438.590667724609,880,73,1000,NA,1188,228,3549,3374,544,219,500,500,-0.010963000357151,24
"IS21631.C1AB3ACXX.7.250137698",8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,389.621398925781,360.525848388672,394.97021484375,385.482391357422,880,73,1000,NA,1188,228,3549,3374,544,219,500,500,0.0268309991806746,22
"IS21645.MRG.4.250047503",8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,399.610412597656,379.470947265625,386.213562011719,392.585998535156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.287930011749268,28
"IS22239.70MUKAAXX.2.250006015",8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,376.700256347656,296.217895507812,316.213623046875,306.447082519531,1196,287,600,NA,1339,217,2601,2864,574,120,500,300,-0.0756580010056496,19
"IS22282.628P7AAXX.7.250007059",9,0,50,50,0,503.846771240234,43.1073417663574,24.3090305328369,87.0417938232422,28.822021484375,320.566558837891,493.733276367188,325.854156494141,348.389739990234,338.9658203125,1196,287,600,NA,1339,217,2601,2864,574,120,500,300,NA,17
"IS22287.628P7AAXX.7.250007083",9,0,50,50,0,503.846771240234,43.1073417663574,24.3090305328369,87.0417938232422,28.822021484375,320.566558837891,493.733276367188,325.854156494141,348.389739990234,338.9658203125,1196,287,600,NA,1339,217,2601,2864,574,120,500,300,NA,17
"IS22291.70MUKAAXX.2.250006026",9,0,50,50,0,NA,NA,NA,NA,NA,NA,422.866424560547,326.575958251953,348.705383300781,337.779876708984,1196,287,600,NA,1339,217,2601,2864,574,120,500,300,-0.205229997634888,23
"IS22294.628P7AAXX.7.250007107",9,0,50,50,0,NA,NA,NA,NA,NA,NA,422.866424560547,326.575958251953,348.705383300781,337.779876708984,1196,287,600,NA,1339,217,2601,2864,574,120,500,300,-0.205229997634888,23
"IS22325.70MUKAAXX.2.250006036",8,0,20,80,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,304.88818359375,175.778137207031,176.542556762695,178.196060180664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00970380008220673,16
"IS22330.628NVAAXX.5.250006909",9,0,50,50,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,376.700256347656,296.217895507812,316.213623046875,306.447082519531,1196,287,600,NA,1339,217,2601,2864,574,120,500,300,-0.224639996886253,19
"IS22334.628NVAAXX.5.250006933",11,0,60,40,0,NA,NA,NA,NA,NA,NA,310.521362304688,180.081146240234,177.091918945312,178.611267089844,2084,512,NA,NA,2540,285,1383,1789,782,93,300,200,0.0235099997371435,15
"IS2262.628P7AAXX.7.250007041",9,0,30,70,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,563.639892578125,547.833190917969,564.560485839844,550.327758789062,640,72,700,600,1290,300,3635,4136,740,119,600,400,-0.63060998916626,21
